,0,1,2,3,4,5,6,7,8,9
50,36.0,57.8,63.0,78.0,84.6,89.2,93.4,96.0,97.4,98.2
51,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0
52,82.6,87.8,91.2,94.8,95.6,97.4,98.4,98.8,98.6,99.4
53,81.8,87.4,90.6,93.6,95.2,98.4,99.0,99.4,100.0,100.0
54,5.8,9.0,7.6,8.2,9.8,8.6,9.4,11.6,14.4,15.0
55,37.4,61.8,74.8,86.2,89.6,94.6,97.6,99.0,99.2,99.6
56,99.0,99.4,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
57,6.6,11.6,13.6,15.0,11.4,11.8,12.8,12.8,17.2,21.2
58,80.2,87.2,92.6,94.0,96.4,97.8,99.2,99.4,99.6,99.6
59,3.2,1.0,1.2,0.6,1.8,0.6,1.0,4.0,0.6,0.0
60,33.4,57.0,72.6,84.2,89.6,91.8,95.8,97.8,99.2,99.8
61,15.8,18.0,30.8,38.0,44.2,54.6,60.6,73.0,79.0,85.8
62,62.8,78.6,86.0,92.2,95.8,96.6,98.0,98.4,99.0,99.2
63,4.6,7.8,7.2,5.6,6.6,5.8,10.4,7.0,6.0,6.8
64,62.2,76.6,87.0,91.6,94.4,97.0,98.4,98.8,98.8,99.8
65,6.0,6.6,8.4,9.6,9.8,13.2,8.8,10.6,19.6,22.4
66,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
67,1.2,2.8,3.0,2.2,1.0,1.0,1.0,0.8,0.2,0.4
68,61.2,77.4,84.0,92.0,95.4,98.0,99.0,99.0,99.4,99.6
69,63.8,80.8,88.6,93.0,95.4,97.4,98.6,99.0,99.4,99.2
70,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
71,35.2,54.2,69.8,79.0,87.2,92.8,95.6,97.2,97.8,98.0
72,95.4,96.6,98.6,99.4,99.4,99.8,100.0,100.0,100.0,100.0
73,81.0,88.2,92.8,95.4,96.6,98.0,98.8,99.4,99.6,99.6
74,13.8,21.6,31.4,45.4,49.2,58.6,68.8,75.0,83.2,90.6
75,1.8,9.0,5.4,7.6,13.4,14.0,19.4,15.4,19.6,23.6
76,9.6,10.4,12.8,12.2,11.6,14.4,18.6,18.6,21.8,21.8
77,40.2,56.8,71.4,84.6,90.6,92.8,95.4,97.6,98.8,99.0
78,1.4,0.0,1.2,0.8,0.6,0.0,0.8,1.4,0.8,0.2
79,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.6,0.0
81,16.4,28.8,35.4,49.8,57.2,68.2,75.4,82.2,90.0,95.0
82,57.6,75.6,82.6,86.8,93.6,96.6,97.4,98.4,99.4,99.6
83,3.2,4.8,7.8,12.2,12.8,11.8,16.0,16.2,16.6,19.6
84,99.4,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
85,0.0,0.8,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2
86,98.4,99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
87,16.4,25.2,30.4,45.4,58.6,70.4,78.6,87.4,94.4,96.8
88,93.6,97.2,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0
89,95.2,98.4,99.2,99.0,99.4,99.6,99.4,99.8,100.0,100.0
90,21.0,34.4,39.0,51.8,67.8,76.0,84.8,91.4,95.2,98.4
91,84.4,88.4,90.2,93.4,94.8,96.0,97.2,98.8,99.2,99.0
92,9.8,11.4,10.6,7.4,7.2,12.4,16.0,24.8,25.2,30.6
93,95.2,98.0,99.2,99.4,99.6,99.6,99.8,100.0,100.0,100.0
94,37.4,58.4,71.6,79.8,84.8,90.8,94.6,97.4,98.4,99.4
95,96.2,96.8,97.6,99.0,98.6,99.8,100.0,100.0,100.0,100.0
96,39.2,60.2,76.0,86.4,90.6,94.6,97.2,97.4,98.6,99.4
97,94.0,96.6,98.0,98.8,99.8,100.0,100.0,100.0,100.0,100.0
98,14.6,24.8,35.6,45.4,55.0,67.0,77.6,86.0,91.8,96.2
99,29.2,55.4,70.4,83.0,88.0,91.8,94.0,97.2,98.8,99.2
0,15.6,28.4,41.2,53.2,59.8,72.6,81.4,86.6,89.4,93.2
1,92.6,94.8,96.8,98.2,98.8,99.0,99.0,99.4,99.8,100.0
2,99.2,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3,39.2,55.6,69.6,77.2,87.0,92.6,96.6,98.2,99.2,99.4
4,81.2,89.0,93.4,94.8,95.6,96.2,97.0,97.8,97.8,99.0
5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
6,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0
7,0.2,0.2,0.0,0.2,0.0,0.0,2.6,0.0,1.0,0.2
8,6.4,8.0,7.4,9.4,14.6,11.2,16.6,13.8,18.6,21.8
9,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.2
10,62.4,75.0,84.4,90.4,94.4,97.2,99.0,99.6,99.6,99.8
11,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
12,83.2,88.0,91.2,93.2,94.6,95.4,96.6,98.4,99.0,99.8
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,60.4,75.2,83.8,89.6,92.6,94.2,96.4,96.6,98.4,99.4
15,8.8,20.2,21.4,15.4,15.4,18.6,20.8,24.2,25.8,30.8
16,5.8,6.4,7.6,11.8,13.4,17.4,19.8,24.4,29.0,29.2
17,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
18,38.8,60.8,74.8,84.4,90.4,93.0,95.4,97.0,98.8,99.2
19,83.8,87.8,93.0,92.8,95.8,98.2,99.2,99.4,99.2,99.4
20,1.0,0.4,0.2,0.6,1.4,0.6,3.0,0.6,0.8,2.0
21,81.0,88.0,91.8,94.0,95.8,97.8,99.0,99.4,100.0,100.0
22,81.0,87.2,89.8,93.6,96.8,98.4,99.6,100.0,100.0,100.0
23,36.0,60.2,70.6,81.6,88.0,92.0,94.8,96.0,97.6,98.4
24,0.4,1.2,1.0,1.6,3.2,0.8,0.6,0.4,1.4,1.4
25,84.6,87.2,90.0,93.8,95.6,96.6,97.2,98.4,99.2,99.8
26,93.2,98.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
27,93.0,96.6,97.6,98.4,99.0,99.0,99.6,99.6,99.6,100.0
28,0.6,2.2,1.2,2.2,2.2,0.4,2.4,0.2,0.8,1.6
29,94.6,98.2,98.6,98.6,99.0,99.4,99.2,99.8,99.8,100.0
30,42.8,56.2,71.8,84.4,88.8,92.6,94.2,96.8,97.6,98.0
31,82.6,89.0,92.4,93.8,95.6,98.2,98.6,98.4,99.0,99.4
32,93.0,96.0,97.4,99.0,99.8,100.0,100.0,100.0,100.0,100.0
33,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
34,82.8,88.4,91.8,95.2,96.6,98.0,98.6,98.8,99.2,99.8
35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
36,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.4
37,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0
38,94.6,98.0,98.6,99.2,99.6,100.0,100.0,100.0,100.0,100.0
39,7.6,21.6,30.4,52.8,62.2,71.8,81.4,87.4,90.8,95.0
40,63.4,78.4,88.0,94.8,97.2,98.2,98.4,99.2,99.8,99.8
41,4.8,9.0,7.8,9.8,7.8,5.0,5.8,12.8,11.6,14.6
42,63.0,77.6,83.8,90.0,95.4,97.4,98.4,99.6,100.0,100.0
43,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.4
44,12.6,27.0,32.4,46.4,56.6,65.0,79.2,87.8,93.8,96.0
45,1.0,0.8,1.2,1.0,2.0,1.2,1.4,1.6,1.0,2.0
46,83.8,89.0,93.8,94.8,97.0,98.6,98.0,98.6,99.0,99.4
47,21.2,30.4,37.6,48.0,56.0,61.8,67.0,77.6,84.8,91.6
48,0.4,0.6,3.4,1.6,0.0,1.6,1.0,1.0,1.8,1.2
49,65.4,82.0,92.4,96.4,98.0,98.6,99.0,99.0,99.4,99.8
50,42.2,62.0,74.4,82.6,89.0,94.2,95.4,98.2,98.8,99.2
51,83.8,90.0,91.8,94.4,94.8,96.0,96.6,97.0,98.2,99.8
52,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
53,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0
54,56.6,74.4,81.8,90.2,93.6,95.8,97.0,98.8,99.4,99.4
55,0.6,0.0,2.4,2.2,1.2,0.2,1.4,0.4,0.0,1.2
56,4.8,4.6,8.0,8.0,8.8,13.2,11.8,14.0,20.0,17.6
57,16.8,30.0,38.6,50.4,66.2,76.0,83.0,90.4,94.0,96.8
58,5.6,12.2,12.8,13.6,11.6,12.8,9.4,14.8,12.6,12.8
59,99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
60,93.6,97.0,98.0,98.6,98.0,99.6,99.6,99.6,100.0,100.0
61,13.2,24.6,35.2,47.6,54.8,66.6,76.6,84.2,87.0,89.4
62,93.8,97.8,98.6,99.6,100.0,100.0,100.0,100.0,100.0,100.0
63,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
64,65.8,80.0,87.2,91.6,95.4,97.6,98.4,99.0,99.4,99.6
65,0.2,0.8,1.8,3.2,1.8,1.2,0.8,2.0,0.6,2.6
66,15.6,27.0,40.0,52.2,62.6,74.6,79.0,87.0,92.0,95.2
67,22.8,28.6,37.4,47.6,62.2,70.8,78.0,85.0,91.8,94.0
68,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
69,16.2,30.4,38.6,45.4,55.0,64.2,77.2,83.6,89.0,93.8
70,34.2,54.6,72.6,83.2,89.4,94.8,96.4,98.6,99.4,100.0
71,80.2,88.0,90.6,94.0,96.0,97.4,98.4,98.0,97.8,98.6
72,2.2,2.6,0.2,0.4,0.6,1.8,1.0,2.0,1.6,1.2
73,58.8,73.0,82.8,91.6,94.8,96.2,97.6,98.8,99.4,99.8
74,61.6,76.2,86.0,90.8,93.8,95.4,96.8,97.0,98.2,98.4
75,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6
76,6.6,9.2,12.4,12.8,13.6,12.4,13.2,18.2,20.0,22.6
77,3.2,9.8,14.6,8.8,13.2,12.6,16.0,17.6,16.6,16.6
78,82.0,87.2,92.6,96.0,97.0,98.4,99.4,99.6,99.8,99.8
79,5.8,8.8,2.2,8.0,10.2,10.8,12.0,10.8,8.6,9.4
80,64.2,72.2,86.6,91.2,93.6,95.4,97.2,96.8,98.0,99.0
81,82.8,87.8,92.6,95.8,98.0,98.6,99.2,99.6,100.0,100.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8.0,8.0,11.2,10.2,8.4,9.0,11.4,10.8,9.4,9.4
84,60.4,74.2,84.2,90.6,95.4,96.8,97.4,98.4,99.4,100.0
85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0
87,81.0,85.2,90.4,94.4,97.2,98.0,98.4,99.6,100.0,100.0
88,19.2,23.0,31.4,40.8,50.8,59.0,66.8,76.6,85.0,89.8
89,22.6,30.4,41.2,51.6,62.0,70.8,81.8,86.0,90.2,95.6
90,4.4,4.0,9.2,6.8,10.6,10.6,13.0,13.2,14.2,13.4
91,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0
92,0.0,0.2,0.6,0.2,0.2,0.0,0.0,0.2,0.0,0.0
93,60.6,75.6,83.4,90.8,93.0,96.0,97.2,98.2,98.8,98.8
94,8.0,8.0,5.6,9.0,7.4,12.0,11.2,17.6,19.0,16.8
95,2.6,7.0,6.0,9.4,12.4,12.0,10.6,18.6,20.4,30.8
96,0.2,0.0,0.0,1.6,0.6,0.0,0.0,0.0,0.0,0.0
97,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
98,41.6,59.6,71.4,80.4,87.0,92.2,96.0,97.4,98.2,98.6
99,9.8,12.2,11.6,13.2,13.4,12.4,15.4,18.8,19.4,22.0
0,37.2,54.4,71.6,82.6,91.8,95.2,95.6,97.2,98.4,98.8
1,13.0,28.0,39.0,57.8,64.8,75.0,82.2,90.4,95.0,97.0
2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3,94.4,96.8,98.2,99.2,99.6,99.6,99.2,99.4,99.6,99.6
4,61.6,74.2,85.2,88.2,91.6,94.8,97.4,98.6,99.2,99.0
5,4.4,7.2,10.8,11.6,7.4,12.2,9.4,9.8,9.4,11.0
6,61.4,75.8,84.4,91.2,93.4,94.4,96.6,97.6,98.2,98.8
7,0.0,0.8,0.2,0.4,0.0,0.0,0.6,0.0,0.0,0.2
8,37.4,59.2,71.8,82.2,89.6,94.0,97.6,98.6,99.4,99.6
9,63.2,77.6,87.0,91.0,94.4,96.6,98.0,98.6,99.2,99.8
10,83.2,88.8,92.0,94.4,96.8,97.8,98.2,98.4,98.4,98.4
11,94.4,95.2,98.4,99.2,99.4,99.6,99.8,100.0,100.0,100.0
12,6.8,7.0,9.4,8.8,9.8,10.8,7.0,8.0,8.8,6.4
13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
14,0.2,2.2,2.0,1.6,0.0,1.0,1.0,0.6,1.0,0.2
15,64.4,75.6,86.2,90.0,94.6,96.0,98.2,99.2,99.8,100.0
16,83.6,89.2,92.4,95.4,96.4,96.8,97.6,99.0,99.6,100.0
17,2.0,1.0,2.4,2.0,1.4,2.2,2.0,1.2,3.0,1.6
18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
19,37.0,58.2,73.2,83.4,90.2,94.6,95.6,97.2,98.2,99.2
20,95.8,97.6,98.0,99.2,99.4,99.8,99.8,100.0,100.0,100.0
21,1.0,1.2,4.0,2.2,0.8,0.6,1.2,0.6,1.8,1.4
22,20.6,26.6,36.4,46.0,55.6,65.2,71.6,83.6,88.2,92.6
23,61.0,73.4,86.0,92.0,95.8,96.8,98.0,99.2,99.4,99.4
24,95.2,97.4,98.4,99.8,100.0,100.0,100.0,100.0,100.0,100.0
25,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26,38.0,57.8,72.2,81.4,87.4,89.2,92.8,95.2,97.2,98.6
27,82.6,87.8,91.4,94.0,94.8,95.6,96.8,97.6,98.8,99.6
28,37.0,60.2,73.8,84.6,91.4,95.0,97.4,98.8,99.0,99.6
29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30,1.6,1.6,0.4,0.2,1.2,2.6,1.0,1.2,0.6,1.8
31,63.4,76.8,82.8,91.0,93.4,96.0,98.2,98.2,98.6,98.8
32,39.6,57.2,70.6,79.8,85.8,92.2,95.8,97.6,98.8,99.4
33,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0
34,0.0,0.6,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4
35,97.8,99.2,99.8,99.8,99.8,100.0,100.0,100.0,100.0,100.0
36,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
37,38.6,58.0,73.2,84.4,90.6,92.4,95.8,97.2,98.6,99.2
38,19.8,33.0,43.4,59.0,68.8,79.8,87.8,93.2,95.6,97.4
39,1.0,0.4,0.8,2.0,1.8,0.0,0.2,1.2,0.4,2.8
40,4.4,1.6,2.8,7.8,8.8,11.2,19.0,19.2,22.8,23.0
41,61.0,74.6,85.4,90.4,94.8,97.8,98.0,98.2,99.2,99.2
42,44.6,59.2,74.8,84.0,90.6,94.2,95.2,97.2,99.0,99.2
43,15.0,26.6,33.4,39.6,48.8,59.0,69.8,75.8,85.6,90.8
44,58.2,76.2,86.6,91.8,94.8,96.2,98.2,98.4,98.8,99.6
45,14.0,23.4,35.6,45.8,61.6,72.6,84.2,91.6,95.4,98.0
46,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
47,0.2,0.4,0.2,4.0,2.2,0.4,0.8,0.8,0.2,1.8
48,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
49,42.6,57.8,74.4,84.2,90.6,95.8,96.8,98.4,99.4,99.8
50,65.2,76.2,80.4,89.4,92.4,94.8,98.2,98.8,99.2,100.0
51,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
52,6.8,7.0,8.8,12.4,12.2,14.4,15.0,16.4,21.6,24.4
53,3.8,8.4,8.4,7.2,9.4,9.6,13.6,18.4,19.6,23.2
54,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
55,81.2,88.6,93.0,95.2,96.4,98.2,98.8,99.0,99.8,99.8
56,1.2,2.0,2.0,1.4,1.0,0.8,0.2,2.0,3.2,0.2
57,62.0,72.0,81.0,88.0,91.6,94.6,97.0,98.0,99.2,99.4
58,2.4,3.4,1.0,1.6,2.4,2.0,2.8,0.6,1.0,3.2
59,82.6,86.6,94.2,94.8,97.4,98.6,98.8,98.8,98.4,98.8
60,0.8,0.4,1.6,1.4,2.0,1.2,2.2,2.4,1.6,0.8
61,95.0,97.0,98.8,99.4,99.8,99.8,99.4,100.0,100.0,100.0
62,94.8,97.6,98.6,99.0,99.2,99.8,100.0,100.0,100.0,100.0
63,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
64,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
65,98.4,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
66,6.0,4.8,7.0,9.2,12.0,16.2,17.4,16.2,15.4,22.0
67,5.8,8.6,7.4,15.2,19.6,17.6,18.6,20.4,22.4,20.4
68,82.4,87.8,92.0,94.6,96.0,96.4,98.6,99.6,99.8,99.6
69,1.4,2.8,0.4,1.4,1.0,2.2,2.8,2.0,0.4,2.0
70,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
71,42.4,59.6,72.8,83.0,90.8,95.0,97.4,98.8,99.2,99.4
72,6.4,11.8,14.2,17.4,19.4,22.0,25.6,30.2,26.8,25.8
73,37.6,53.4,70.2,78.2,82.6,90.6,93.8,96.8,98.0,98.6
74,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
75,93.6,95.8,96.4,97.6,98.2,98.8,99.4,99.6,99.8,99.8
76,37.4,55.4,73.8,81.0,88.0,91.4,95.2,96.8,97.4,99.0
77,0.6,0.2,0.2,0.4,0.8,2.0,3.4,1.0,1.6,1.2
78,4.0,4.8,8.6,10.6,11.8,11.6,12.0,17.2,18.6,23.6
79,93.6,97.2,98.8,99.6,99.8,100.0,100.0,100.0,100.0,100.0
80,0.6,1.4,1.4,0.4,2.0,1.4,1.0,0.2,0.6,0.2
81,12.2,20.8,31.2,35.6,43.0,58.8,72.4,78.4,89.2,93.8
82,0.6,2.2,3.6,1.2,0.6,0.8,0.4,3.0,2.2,0.8
83,93.8,96.6,98.2,98.8,99.6,99.8,100.0,100.0,100.0,100.0
84,95.6,96.4,97.2,98.4,98.2,98.6,99.2,100.0,100.0,100.0
85,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6
87,59.8,78.2,85.2,91.2,93.4,95.2,97.0,98.6,99.2,99.8
88,95.2,97.2,98.0,99.0,99.8,99.2,99.6,100.0,100.0,100.0
89,0.0,0.0,0.0,1.4,0.2,0.0,0.0,0.0,0.0,0.2
90,7.6,12.8,11.0,14.4,12.0,14.8,13.0,11.8,19.6,25.8
91,5.4,6.4,11.2,12.4,15.4,19.4,17.0,22.8,23.4,24.0
92,19.2,33.8,42.4,51.6,64.4,76.0,82.8,90.4,94.2,95.8
93,43.4,61.0,76.8,85.4,91.0,94.4,97.2,98.4,99.0,99.6
94,17.0,28.0,30.8,42.6,50.0,65.0,75.6,83.4,89.4,93.4
95,6.0,5.4,6.2,6.6,7.0,6.6,11.2,9.8,11.0,11.8
96,99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
97,0.2,1.4,0.4,5.2,1.0,2.6,2.4,2.6,2.8,2.6
98,34.6,59.8,71.8,85.2,89.6,94.2,96.4,97.0,98.2,99.2
99,8.4,12.0,12.0,9.8,11.2,9.0,11.6,12.2,8.2,9.2
0,61.0,77.2,84.6,90.6,95.2,96.4,97.6,98.4,98.6,99.0
1,82.2,86.2,92.0,92.6,96.2,95.8,97.2,98.8,99.2,99.6
2,13.8,25.6,36.8,48.6,56.4,65.0,76.8,83.4,90.6,93.8
3,1.4,0.2,0.6,1.4,0.4,1.8,2.6,1.4,0.0,1.4
4,60.4,78.4,86.4,91.0,93.6,96.6,98.4,99.2,99.2,99.4
5,34.2,49.0,62.6,77.4,85.8,91.8,96.0,98.6,98.8,99.6
6,82.4,88.6,92.4,94.8,95.8,97.2,98.4,99.6,99.8,99.8
7,63.2,75.6,83.2,91.8,95.2,97.8,98.6,99.2,99.4,99.8
8,62.6,76.4,83.2,88.8,92.8,95.2,97.6,97.4,98.0,99.0
9,61.0,75.0,83.0,90.0,92.8,96.2,98.0,98.2,99.6,99.6
10,0.6,0.4,0.6,0.4,2.0,1.2,1.8,1.6,0.4,0.6
11,18.0,35.0,40.8,51.0,61.6,74.8,84.2,90.2,94.8,96.2
12,95.4,97.8,98.2,98.6,99.0,99.2,99.2,99.8,100.0,100.0
13,97.0,99.0,99.0,99.8,99.8,99.8,100.0,100.0,100.0,100.0
14,58.4,75.2,84.0,90.2,95.6,97.0,97.8,99.2,99.6,99.6
15,82.8,89.2,93.6,95.4,96.6,97.8,98.8,99.2,100.0,100.0
16,83.4,89.6,91.6,94.2,96.2,97.0,97.8,97.6,98.4,99.4
17,22.4,32.8,36.8,41.8,48.2,61.4,69.8,75.2,83.8,90.0
18,0.6,0.0,0.4,0.4,1.6,1.2,1.6,0.6,0.6,4.2
19,98.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20,15.4,25.0,34.2,49.0,54.4,64.4,76.6,85.8,91.6,95.0
21,1.0,2.8,0.8,0.8,1.4,0.2,0.4,1.6,1.8,3.2
22,8.0,11.8,9.0,9.8,14.6,8.4,9.4,7.2,10.6,9.6
23,14.6,25.2,31.4,43.6,53.4,60.0,72.4,83.6,91.4,92.6
24,82.2,89.0,91.0,93.6,95.4,96.4,98.0,98.4,99.2,99.2
25,64.0,78.8,87.4,91.4,94.6,96.2,98.0,98.4,99.0,99.2
26,82.2,88.0,93.0,93.6,95.8,97.2,98.4,99.4,99.6,100.0
27,38.4,56.2,72.6,82.4,88.8,92.0,93.8,95.2,97.4,97.8
28,18.2,25.2,29.2,39.2,45.8,60.2,73.0,83.4,89.4,93.2
29,93.8,97.0,98.4,99.6,99.6,99.4,99.6,99.6,99.4,99.8
30,61.4,76.4,85.4,90.0,94.4,96.4,97.8,98.0,99.0,99.4
31,13.0,23.6,36.2,44.8,57.2,71.2,77.6,85.8,91.0,95.2
32,99.4,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33,38.0,51.4,69.4,77.6,84.4,89.6,92.4,95.8,97.4,98.8
34,92.4,96.4,97.6,97.6,98.8,99.2,100.0,100.0,100.0,100.0
35,0.6,0.4,2.0,1.0,1.4,0.6,2.0,0.4,0.2,1.6
36,3.8,7.2,8.0,9.6,11.8,13.0,12.0,12.0,14.0,13.8
37,13.8,21.8,37.6,45.8,50.8,65.4,71.2,80.0,85.4,89.8
38,1.8,1.2,2.2,0.4,2.0,3.0,0.4,1.2,1.2,3.2
39,63.8,78.6,85.0,92.0,93.8,96.4,97.4,99.0,99.4,99.6
40,0.6,2.6,4.0,0.0,1.4,0.0,1.4,1.0,1.0,0.8
41,36.0,61.2,75.2,86.2,90.2,95.4,97.4,98.4,99.2,99.6
42,1.6,0.4,2.4,3.0,1.6,3.8,0.8,0.6,0.6,0.0
43,2.6,4.4,8.2,11.6,14.8,16.0,14.8,16.0,22.8,28.2
44,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
45,98.6,99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
46,38.8,55.8,71.8,81.2,86.8,91.6,93.6,95.8,97.0,99.2
47,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,97.4,98.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
49,6.8,6.2,7.6,6.6,4.0,10.4,11.4,13.4,12.8,19.4
50,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
51,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
52,83.4,89.2,90.8,93.0,95.0,96.2,96.4,97.2,98.4,99.4
53,82.6,87.6,90.2,92.2,94.0,96.8,97.0,98.6,99.2,99.6
54,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
55,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
56,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.4,0.0,0.0
57,0.0,1.4,2.4,1.4,0.2,2.0,0.6,0.0,0.0,0.8
58,94.4,97.6,98.4,99.6,99.8,100.0,100.0,100.0,100.0,100.0
59,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0
60,62.2,76.6,85.8,90.4,93.8,97.2,98.4,99.2,99.4,99.6
61,83.4,87.4,91.4,93.8,94.4,96.2,98.6,98.4,99.4,99.2
62,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
63,95.6,98.4,98.8,99.6,100.0,100.0,100.0,100.0,100.0,100.0
64,15.8,25.4,32.2,37.0,44.2,57.0,72.6,77.2,85.8,92.4
65,7.6,7.8,12.0,13.0,11.4,14.2,11.8,12.8,11.6,13.6
66,3.4,8.4,4.6,6.0,9.4,9.0,14.2,12.8,19.0,13.6
67,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
68,17.2,30.8,34.0,37.6,53.0,66.8,79.6,87.8,93.0,97.6
69,32.2,49.8,65.4,78.8,88.0,94.6,96.0,97.8,98.6,98.6
70,0.8,0.6,1.2,1.0,1.4,0.4,0.0,0.4,2.0,2.4
71,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0
72,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0
73,9.6,6.2,6.2,7.0,11.2,14.0,19.6,30.8,37.0,36.2
74,64.2,76.2,84.6,91.8,95.8,97.4,99.0,99.4,99.6,99.8
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
76,4.0,6.8,10.0,14.8,11.4,18.8,22.0,20.0,22.4,27.0
77,5.4,5.6,8.4,12.8,15.6,17.4,13.4,15.2,17.2,21.2
78,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
79,0.2,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.4,2.2
80,0.0,0.0,0.0,0.2,0.4,0.6,0.0,0.2,0.0,0.6
81,84.4,87.6,92.4,96.8,97.0,98.0,99.4,99.6,99.8,99.8
