-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
-2.000849342346191406e+01,6.141775846481323242e-01,5.228679656982421875e+00,1.935566520690917969e+01,3.272722005844116211e+00,1.150275325775146484e+01,1.790906715393066406e+01,-6.893826007843017578e+00,-9.803950786590576172e-01
-2.608936882019042969e+01,4.102842330932617188e+00,5.576744556427001953e+00,2.004107666015625000e+01,3.581768751144409180e+00,1.658395957946777344e+01,1.860803604125976562e+01,-7.451974391937255859e+00,-3.309471130371093750e+00
-2.058534049987792969e+01,7.541115283966064453e-01,5.577267646789550781e+00,1.996849441528320312e+01,3.872983455657958984e+00,1.224358749389648438e+01,1.886453819274902344e+01,-7.473507881164550781e+00,-7.154437303543090820e-01
-1.724020195007324219e+01,6.515348434448242188e+00,1.490892124176025391e+01,-3.610334634780883789e+00,1.063484764099121094e+01,1.688354110717773438e+01,4.760886430740356445e-01,-1.026836872100830078e+01,-1.807939147949218750e+01
-2.980794143676757812e+01,6.779822826385498047e+00,5.023600578308105469e+00,1.914386749267578125e+01,2.615651130676269531e+00,1.934927177429199219e+01,1.730626106262207031e+01,-6.711287021636962891e+00,-5.521301269531250000e+00
-3.102052688598632812e+01,8.480039596557617188e+00,5.478694438934326172e+00,1.795899581909179688e+01,3.367547035217285156e+00,2.095648384094238281e+01,1.549487781524658203e+01,-6.820037841796875000e+00,-7.454298496246337891e+00
-2.735680580139160156e+01,4.893370628356933594e+00,5.593472957611083984e+00,2.002921485900878906e+01,3.388346433639526367e+00,1.752925682067871094e+01,1.854537010192871094e+01,-7.471297740936279297e+00,-3.803593397140502930e+00
-3.100190734863281250e+01,8.467775344848632812e+00,5.469739437103271484e+00,1.795659065246582031e+01,3.359768152236938477e+00,2.094002532958984375e+01,1.549933624267578125e+01,-6.813418865203857422e+00,-7.439544677734375000e+00
-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
-2.779502677917480469e+01,5.179239273071289062e+00,5.530980587005615234e+00,1.996812248229980469e+01,3.326098203659057617e+00,1.786255836486816406e+01,1.841824340820312500e+01,-7.383003234863281250e+00,-4.096806049346923828e+00
-3.091387748718261719e+01,7.707568645477294922e+00,4.993895530700683594e+00,1.871535682678222656e+01,2.628350973129272461e+00,2.030280494689941406e+01,1.651898956298828125e+01,-6.497008323669433594e+00,-6.679612636566162109e+00
-2.878458595275878906e+01,5.981594085693359375e+00,5.299440860748291016e+00,1.954685974121093750e+01,3.012694120407104492e+00,1.861132240295410156e+01,1.783598709106445312e+01,-7.059742450714111328e+00,-4.843206405639648438e+00
-1.192231464385986328e+01,2.108523368835449219e+00,2.161250114440917969e+01,-5.805499553680419922e+00,1.493021869659423828e+01,1.459465503692626953e+01,3.530285596847534180e+00,-1.609111213684082031e+01,-1.623210144042968750e+01
-3.100754165649414062e+01,8.360398292541503906e+00,5.417737483978271484e+00,1.807694435119628906e+01,3.260350465774536133e+00,2.086577606201171875e+01,1.566779994964599609e+01,-6.779056549072265625e+00,-7.366522312164306641e+00
-3.097565650939941406e+01,8.423946380615234375e+00,5.441326618194580078e+00,1.798092460632324219e+01,3.324399471282958984e+00,2.089614868164062500e+01,1.553946685791015625e+01,-6.791489601135253906e+00,-7.402297496795654297e+00
-3.112414741516113281e+01,8.675611495971679688e+00,5.604524612426757812e+00,1.783004379272460938e+01,3.544381380081176758e+00,2.115399551391601562e+01,1.528437328338623047e+01,-6.903083324432373047e+00,-7.679195880889892578e+00
-3.077159118652343750e+01,7.521134376525878906e+00,4.859738826751708984e+00,1.881351280212402344e+01,2.468125343322753906e+00,2.010958862304687500e+01,1.674081039428710938e+01,-6.429369926452636719e+00,-6.378062248229980469e+00
-3.097530174255371094e+01,8.315696716308593750e+00,5.393297672271728516e+00,1.810272598266601562e+01,3.230081796646118164e+00,2.083205032348632812e+01,1.574443626403808594e+01,-6.772572994232177734e+00,-7.304307937622070312e+00
-2.104932212829589844e+01,9.848839044570922852e-01,5.659708499908447266e+00,2.008622741699218750e+01,3.895349979400634766e+00,1.259410476684570312e+01,1.895198631286621094e+01,-7.562708377838134766e+00,-8.756691813468933105e-01
1.398110389709472656e+00,-1.089188289642333984e+01,1.160944271087646484e+01,2.381760835647583008e+00,1.923731994628906250e+01,6.077085018157958984e+00,1.647437095642089844e+01,-2.346705245971679688e+01,1.372841119766235352e+00
-3.095961952209472656e+01,8.113314628601074219e+00,5.273625373840332031e+00,1.831636619567871094e+01,3.039900064468383789e+00,2.067980575561523438e+01,1.606174659729003906e+01,-6.705886363983154297e+00,-7.085638523101806641e+00
-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
-3.095626449584960938e+01,8.240096092224121094e+00,5.363473892211914062e+00,1.816962814331054688e+01,3.164690732955932617e+00,2.077467727661132812e+01,1.586169528961181641e+01,-6.756438255310058594e+00,-7.247653484344482422e+00
-3.108453750610351562e+01,8.563846588134765625e+00,5.531485557556152344e+00,1.792425346374511719e+01,3.431759119033813477e+00,2.104460525512695312e+01,1.542556095123291016e+01,-6.861142158508300781e+00,-7.524705886840820312e+00
-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
-2.987698745727539062e+01,6.849725246429443359e+00,5.012986660003662109e+00,1.909741973876953125e+01,2.584176301956176758e+00,1.940423774719238281e+01,1.725565147399902344e+01,-6.695621013641357422e+00,-5.564055442810058594e+00
-1.554605579376220703e+01,5.889610290527343750e+00,2.282530593872070312e+01,-8.951116561889648438e+00,1.579118156433105469e+01,1.859384918212890625e+01,2.090049982070922852e-01,-1.642366409301757812e+01,-2.071395874023437500e+01
-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
